,Longitude,Latitude
6864,-79.9470596303,40.4399017457
6865,-79.9470606239,40.4399027416
6866,-79.9470616174,40.4399037374
6867,-79.947062611,40.4399047332
6868,-79.9470636046,40.4399057291
6869,-79.9470645981,40.4399067249
6870,-79.9470655917,40.4399077208
6871,-79.9470665852,40.4399087166
6872,-79.9470675788,40.4399097124
6873,-79.9470685724,40.4399107083
6874,-79.9470695659,40.4399117041
6875,-79.9470705595,40.4399127
6876,-79.947071553,40.4399136958
6877,-79.9470725466,40.4399146916
6878,-79.9470735402,40.4399156875
6879,-79.9470745337,40.4399166833
6880,-79.9470755273,40.4399176791
6881,-79.9470765208,40.439918675
6882,-79.9470775144,40.4399196708
6883,-79.947078508,40.4399206667
6884,-79.9470795015,40.4399216625
6885,-79.9470804951,40.4399226583
6886,-79.9470814886,40.4399236542
6887,-79.9470824822,40.43992465
6888,-79.9470834758,40.4399256459
6889,-79.9470844693,40.4399266417
6890,-79.9470854629,40.4399276375
6891,-79.9470864564,40.4399286334
6892,-79.94708745,40.4399296292
6893,-79.9470884436,40.4399306251
6894,-79.9470894371,40.4399316209
6895,-79.9470904307,40.4399326167
6896,-79.9470914242,40.4399336126
6897,-79.9470924178,40.4399346084
6898,-79.9470934114,40.4399356043
6899,-79.9470944049,40.4399366001
6900,-79.9470953985,40.4399375959
6901,-79.947096392,40.4399385918
6902,-79.9470973856,40.4399395876
6903,-79.9470983792,40.4399405835
6904,-79.9470993727,40.4399415793
6905,-79.9471003663,40.4399425751
6906,-79.9471013598,40.439943571
6907,-79.9471023534,40.4399445668
6908,-79.947103347,40.4399455627
6909,-79.9471043405,40.4399465585
6910,-79.9471053341,40.4399475543
6911,-79.9471063277,40.4399485502
6912,-79.9471073212,40.439949546
6913,-79.9471083148,40.4399505419
6914,-79.9471093083,40.4399515377
6915,-79.9471103019,40.4399525335
6916,-79.9471112955,40.4399535294
6917,-79.947112289,40.4399545252
6918,-79.9471132826,40.4399555211
6919,-79.9471142761,40.4399565169
6920,-79.9471152697,40.4399575127
6921,-79.9471162633,40.4399585086
6922,-79.9471172568,40.4399595044
6923,-79.9471182504,40.4399605003
6924,-79.9471192439,40.4399614961
6925,-79.9471202375,40.4399624919
6926,-79.9471212311,40.4399634878
6927,-79.9471222246,40.4399644836
6928,-79.9471232182,40.4399654795
6929,-79.9471242117,40.4399664753
6930,-79.9471252053,40.4399674711
6931,-79.9471261989,40.439968467
6932,-79.9471271924,40.4399694628
6933,-79.947128186,40.4399704587
6934,-79.9471291795,40.4399714545
6935,-79.9471301731,40.4399724503
6936,-79.9471311667,40.4399734462
6937,-79.9471321602,40.439974442
6938,-79.9471331538,40.4399754379
6939,-79.9471341473,40.4399764337
6940,-79.9471351409,40.4399774295
6941,-79.9471361345,40.4399784254
6942,-79.947137128,40.4399794212
6943,-79.9471381216,40.4399804171
6944,-79.9471391152,40.4399814129
6945,-79.9471401098,40.4399824081
6946,-79.9471412242,40.4399833258
6947,-79.9471423386,40.4399842435
6948,-79.947143453,40.4399851613
6949,-79.9471445674,40.439986079
6950,-79.9471456818,40.4399869968
6951,-79.9471467962,40.4399879145
6952,-79.9471479106,40.4399888323
6953,-79.947149025,40.43998975
6954,-79.9471501394,40.4399906678
6955,-79.9471512538,40.4399915855
6956,-79.9471523682,40.4399925033
6957,-79.9471534826,40.439993421
6958,-79.947154597,40.4399943387
6959,-79.9471557114,40.4399952565
6960,-79.9471568258,40.4399961742
6961,-79.9471579402,40.439997092
6962,-79.9471590547,40.4399980097
6963,-79.9471601691,40.4399989275
6964,-79.9471612835,40.4399998452
6965,-79.9471623979,40.440000763
6966,-79.9471635123,40.4400016807
6967,-79.9471646267,40.4400025985
6968,-79.9471657411,40.4400035162
6969,-79.9471668555,40.440004434
6970,-79.9471679699,40.4400053517
6971,-79.9471690843,40.4400062694
6972,-79.9471701987,40.4400071872
6973,-79.9471713131,40.4400081049
6974,-79.9471724275,40.4400090227
6975,-79.9471735419,40.4400099404
6976,-79.9471746563,40.4400108582
6977,-79.9471757707,40.4400117759
6978,-79.9471768851,40.4400126937
6979,-79.9471779995,40.4400136114
6980,-79.9471791139,40.4400145292
6981,-79.9471802283,40.4400154469
6982,-79.9471813427,40.4400163646
6983,-79.9471824572,40.4400172824
6984,-79.9471835716,40.4400182001
6985,-79.947184686,40.4400191179
6986,-79.9471858004,40.4400200356
6987,-79.9471869148,40.4400209534
6988,-79.9471880292,40.4400218711
6989,-79.9471891436,40.4400227889
6990,-79.947190258,40.4400237066
6991,-79.9471913724,40.4400246244
6992,-79.9471924868,40.4400255421
6993,-79.9471936012,40.4400264599
6994,-79.9471947156,40.4400273776
6995,-79.94719583,40.4400282953
6996,-79.9471969444,40.4400292131
6997,-79.9471980588,40.4400301308
6998,-79.9471991732,40.4400310486
6999,-79.9472002876,40.4400319663
7000,-79.947201402,40.4400328841
7001,-79.9472025164,40.4400338018
7002,-79.9472036309,40.4400347196
7003,-79.9472047453,40.4400356373
7004,-79.9472058597,40.4400365551
7005,-79.9472069741,40.4400374728
7006,-79.9472080885,40.4400383905
7007,-79.9472092029,40.4400393083
7008,-79.9472103173,40.440040226
7009,-79.9472114317,40.4400411438
7010,-79.9472125461,40.4400420615
7011,-79.9472136605,40.4400429793
7012,-79.9472147749,40.440043897
7013,-79.9472158893,40.4400448148
7014,-79.9472170037,40.4400457325
7015,-79.9472181181,40.4400466503
7016,-79.9472192325,40.440047568
7017,-79.9472203469,40.4400484858
7018,-79.9472214613,40.4400494035
7019,-79.9472225757,40.4400503212
7020,-79.9472236901,40.440051239
7021,-79.9472248046,40.4400521567
7022,-79.947225919,40.4400530745
7023,-79.9472270334,40.4400539922
7024,-79.9472281478,40.44005491
7025,-79.9472292622,40.4400558277
7026,-79.9472303766,40.4400567455
7027,-79.947231491,40.4400576632
7028,-79.9472326054,40.440058581
7029,-79.9472337198,40.4400594987
7030,-79.9472348342,40.4400604165
7031,-79.9472359486,40.4400613342
7032,-79.947237063,40.4400622519
7033,-79.9472381774,40.4400631697
7034,-79.9472392918,40.4400640874
7035,-79.9472404062,40.4400650052
7036,-79.9472415206,40.4400659229
7037,-79.947242635,40.4400668407
7038,-79.9472437494,40.4400677584
7039,-79.9472448639,40.4400686762
7040,-79.9472459783,40.4400695939
7041,-79.9472470927,40.4400705117
7042,-79.9472482071,40.4400714294
7043,-79.9472493215,40.4400723471
7044,-79.9472504359,40.4400732649
7045,-79.9472515503,40.4400741826
7046,-79.9472526647,40.4400751004
7047,-79.9472537791,40.4400760181
7048,-79.9472548935,40.4400769359
7049,-79.9472560079,40.4400778536
7050,-79.9472571223,40.4400787714
7051,-79.9472582367,40.4400796891
7052,-79.9472593511,40.4400806069
7053,-79.9472604655,40.4400815246
7054,-79.9472615799,40.4400824424
7055,-79.9472626944,40.4400833601
7056,-79.9472638088,40.4400842778
7057,-79.9472649232,40.4400851956
7058,-79.9472660376,40.4400861133
7059,-79.947267152,40.4400870311
7060,-79.9472682664,40.4400879488
7061,-79.9472693808,40.4400888666
7062,-79.9472704952,40.4400897843
7063,-79.9472716096,40.4400907021
7064,-79.947272724,40.4400916198
7065,-79.9472738384,40.4400925376
7066,-79.9472749528,40.4400934553
7067,-79.9472760672,40.440094373
7068,-79.9472771816,40.4400952908
7069,-79.947278296,40.4400962085
7070,-79.9472794104,40.4400971263
7071,-79.9472805248,40.440098044
7072,-79.9472816393,40.4400989618
7073,-79.9472827537,40.4400998795
7074,-79.9472838681,40.4401007973
7075,-79.9472849825,40.440101715
7076,-79.9472860969,40.4401026328
7077,-79.9472872113,40.4401035505
7078,-79.9472883257,40.4401044683
7079,-79.9472894401,40.440105386
7080,-79.9472905545,40.4401063037
7081,-79.9472916689,40.4401072215
7082,-79.9472927833,40.4401081392
7083,-79.9472938977,40.440109057
7084,-79.9472950121,40.4401099747
7085,-79.9472961265,40.4401108925
7086,-79.9472972409,40.4401118102
7087,-79.9472983554,40.440112728
7088,-79.9472994698,40.4401136457
7089,-79.9473005842,40.4401145635
7090,-79.9473016986,40.4401154812
7091,-79.947302813,40.440116399
7092,-79.9473039274,40.4401173167
7093,-79.9473050418,40.4401182344
7094,-79.9473061562,40.4401191522
7095,-79.9473072706,40.4401200699
7096,-79.947308385,40.4401209877
7097,-79.9473094994,40.4401219054
7098,-79.9473106138,40.4401228232
7099,-79.9473117282,40.4401237409
7100,-79.9473128426,40.4401246587
7101,-79.947313957,40.4401255764
7102,-79.9473150715,40.4401264942
7103,-79.9473161859,40.4401274119
7104,-79.9473173003,40.4401283296
7105,-79.9473184147,40.4401292474
7106,-79.9473195291,40.4401301651
7107,-79.9473206435,40.4401310829
7108,-79.9473217579,40.4401320006
7109,-79.9473228723,40.4401329184
7110,-79.9473239867,40.4401338361
7111,-79.9473251011,40.4401347539
7112,-79.9473262155,40.4401356716
7113,-79.9473273299,40.4401365894
7114,-79.9473284443,40.4401375071
7115,-79.9473295587,40.4401384249
7116,-79.9473306731,40.4401393426
7117,-79.9473317876,40.4401402603
7118,-79.947332902,40.4401411781
7119,-79.9473340164,40.4401420958
7120,-79.9473351308,40.4401430136
7121,-79.9473363182,40.4401439049
7122,-79.947337228,40.4401445445
7123,-79.9473381378,40.4401451841
7124,-79.9473390475,40.4401458236
7125,-79.9473399573,40.4401464632
7126,-79.9473408671,40.4401471028
7127,-79.9473417768,40.4401477424
7128,-79.9473426866,40.4401483819
7129,-79.9473435964,40.4401490215
7130,-79.9473445061,40.4401496611
7131,-79.9473454159,40.4401503006
7132,-79.9473463257,40.4401509402
7133,-79.9473472354,40.4401515798
7134,-79.9473481452,40.4401522194
7135,-79.9473490549,40.4401528589
7136,-79.9473499647,40.4401534985
7137,-79.9473508745,40.4401541381
7138,-79.9473517842,40.4401547776
7139,-79.947352694,40.4401554172
7140,-79.9473536038,40.4401560568
7141,-79.9473545135,40.4401566964
7142,-79.9473554233,40.4401573359
7143,-79.9473563331,40.4401579755
7144,-79.9473572428,40.4401586151
7145,-79.9473581526,40.4401592547
7146,-79.9473590624,40.4401598942
7147,-79.9473599721,40.4401605338
7148,-79.9473608819,40.4401611734
7149,-79.9473617917,40.4401618129
7150,-79.9473627014,40.4401624525
7151,-79.9473636112,40.4401630921
7152,-79.947364521,40.4401637317
7153,-79.9473654307,40.4401643712
7154,-79.9473663405,40.4401650108
7155,-79.9473672503,40.4401656504
7156,-79.94736816,40.4401662899
7157,-79.9473690698,40.4401669295
7158,-79.9473699796,40.4401675691
7159,-79.9473708893,40.4401682087
7160,-79.9473717991,40.4401688482
7161,-79.9473727088,40.4401694878
7162,-79.9473736186,40.4401701274
7163,-79.9473745284,40.4401707669
7164,-79.9473754381,40.4401714065
7165,-79.9473763479,40.4401720461
7166,-79.9473772577,40.4401726857
7167,-79.9473781674,40.4401733252
7168,-79.9473790772,40.4401739648
7169,-79.947379987,40.4401746044
7170,-79.9473808967,40.440175244
7171,-79.9473818065,40.4401758835
7172,-79.9473827163,40.4401765231
7173,-79.947383626,40.4401771627
7174,-79.9473845358,40.4401778022
7175,-79.9473854456,40.4401784418
7176,-79.9473863553,40.4401790814
7177,-79.9473872651,40.440179721
7178,-79.9473881749,40.4401803605
7179,-79.9473890846,40.4401810001
7180,-79.9473899944,40.4401816397
7181,-79.9473909042,40.4401822792
7182,-79.9473918139,40.4401829188
7183,-79.9473927237,40.4401835584
7184,-79.9473936335,40.440184198
7185,-79.9473945432,40.4401848375
7186,-79.947395453,40.4401854771
7187,-79.9473963628,40.4401861167
7188,-79.9473972725,40.4401867562
7189,-79.9473981823,40.4401873958
7190,-79.947399092,40.4401880354
7191,-79.9474000018,40.440188675
7192,-79.9474009116,40.4401893145
7193,-79.9474018213,40.4401899541
7194,-79.9474027311,40.4401905937
7195,-79.9474036409,40.4401912333
7196,-79.9474045506,40.4401918728
7197,-79.9474054604,40.4401925124
7198,-79.9474063702,40.440193152
7199,-79.9474072799,40.4401937915
7200,-79.9474081897,40.4401944311
7201,-79.9474090995,40.4401950707
7202,-79.9474100092,40.4401957103
7203,-79.947410919,40.4401963498
7204,-79.9474118288,40.4401969894
7205,-79.9474127385,40.440197629
7206,-79.9474136483,40.4401982685
7207,-79.9474145581,40.4401989081
7208,-79.9474156168,40.4401996522
7209,-79.9474170703,40.4402006725
7210,-79.9474185239,40.4402016929
7211,-79.9474199775,40.4402027132
7212,-79.947421431,40.4402037336
7213,-79.9474228846,40.4402047539
7214,-79.9474243382,40.4402057743
7215,-79.9474257918,40.4402067946
7216,-79.9474272453,40.440207815
7217,-79.9474286989,40.4402088353
7218,-79.9474301525,40.4402098557
7219,-79.947431606,40.440210876
7220,-79.9474330596,40.4402118964
7221,-79.9474345132,40.4402129167
7222,-79.9474359668,40.4402139371
7223,-79.9474374203,40.4402149574
7224,-79.9474388739,40.4402159778
7225,-79.9474403275,40.4402169981
7226,-79.947441781,40.4402180185
7227,-79.9474432346,40.4402190388
7228,-79.9474446882,40.4402200592
7229,-79.9474461418,40.4402210795
7230,-79.9474475953,40.4402220999
7231,-79.9474490489,40.4402231202
7232,-79.9474505025,40.4402241406
7233,-79.947451956,40.4402251609
7234,-79.9474534096,40.4402261813
7235,-79.9474548632,40.4402272016
7236,-79.9474563168,40.440228222
7237,-79.9474577703,40.4402292423
7238,-79.9474592239,40.4402302627
7239,-79.9474606775,40.440231283
7240,-79.947462131,40.4402323034
7241,-79.9474635846,40.4402333237
7242,-79.9474650382,40.4402343441
7243,-79.9474664918,40.4402353644
7244,-79.9474679453,40.4402363848
7245,-79.9474693989,40.4402374051
7246,-79.9474708525,40.4402384255
7247,-79.947472306,40.4402394458
7248,-79.9474737596,40.4402404662
7249,-79.9474752132,40.4402414865
7250,-79.9474766668,40.4402425069
7251,-79.9474781203,40.4402435273
7252,-79.9474795739,40.4402445476
7253,-79.9474810275,40.440245568
7254,-79.947482481,40.4402465883
7255,-79.9474839346,40.4402476087
7256,-79.9474853882,40.440248629
7257,-79.9474868418,40.4402496494
7258,-79.9474882953,40.4402506697
7259,-79.9474897489,40.4402516901
7260,-79.9474912025,40.4402527104
7261,-79.947492656,40.4402537308
7262,-79.9474941096,40.4402547511
7263,-79.9474955632,40.4402557715
7264,-79.9474970168,40.4402567918
7265,-79.9474984703,40.4402578122
7266,-79.9474999239,40.4402588325
7267,-79.9475013775,40.4402598529
7268,-79.947502831,40.4402608732
7269,-79.9475042846,40.4402618936
7270,-79.9475057382,40.4402629139
7271,-79.9475071918,40.4402639343
7272,-79.9475086453,40.4402649546
7273,-79.9475100989,40.440265975
7274,-79.9475115525,40.4402669953
7275,-79.9475130061,40.4402680157
7276,-79.9475144596,40.440269036
7277,-79.9475159132,40.4402700564
7278,-79.9475173668,40.4402710767
7279,-79.9475188203,40.4402720971
7280,-79.9475202739,40.4402731174
7281,-79.9475217275,40.4402741378
7282,-79.9475231811,40.4402751581
7283,-79.9475246346,40.4402761785
7284,-79.9475260882,40.4402771988
7285,-79.9475275418,40.4402782192
7286,-79.9475289953,40.4402792395
7287,-79.9475304489,40.4402802599
7288,-79.9475319025,40.4402812802
7289,-79.9475333561,40.4402823006
7290,-79.9475348096,40.4402833209
7291,-79.9475362632,40.4402843413
7292,-79.9475377168,40.4402853616
7293,-79.9475391704,40.440286382
7294,-79.9475406239,40.4402874023
7295,-79.9475420775,40.4402884227
7296,-79.9475435311,40.440289443
7297,-79.9475449846,40.4402904634
7298,-79.9475464382,40.4402914837
7299,-79.9475478918,40.4402925041
7300,-79.9475493454,40.4402935245
7301,-79.9475507989,40.4402945448
7302,-79.9475522525,40.4402955652
7303,-79.9475537061,40.4402965855
7304,-79.9475551597,40.4402976059
7305,-79.9475566132,40.4402986262
7306,-79.9475580668,40.4402996466
7307,-79.9475595204,40.4403006669
7308,-79.9475609739,40.4403016873
7309,-79.9475624275,40.4403027076
7310,-79.9475638811,40.440303728
7311,-79.9475653347,40.4403047483
7312,-79.9475667882,40.4403057687
7313,-79.9475682418,40.440306789
7314,-79.9475696954,40.4403078094
7315,-79.947571149,40.4403088297
7316,-79.9475726025,40.4403098501
7317,-79.9475740561,40.4403108704
7318,-79.9475755097,40.4403118908
7319,-79.9475769632,40.4403129111
7320,-79.9475784168,40.4403139315
7321,-79.9475798704,40.4403149518
7322,-79.947581324,40.4403159722
7323,-79.9475827775,40.4403169925
7324,-79.9475842311,40.4403180129
7325,-79.9475856847,40.4403190332
7326,-79.9475871383,40.4403200536
7327,-79.9475885918,40.4403210739
7328,-79.9475900454,40.4403220943
7329,-79.947591499,40.4403231146
7330,-79.9475929526,40.440324135
7331,-79.9475944061,40.4403251553
7332,-79.9475958597,40.4403261757
7333,-79.9475973133,40.440327196
7334,-79.9475987668,40.4403282164
7335,-79.9476002204,40.4403292367
7336,-79.947601674,40.4403302571
7337,-79.9476031276,40.4403312774
7338,-79.9476045811,40.4403322978
7339,-79.9476060347,40.4403333181
7340,-79.9476074883,40.4403343385
7341,-79.9476089419,40.4403353588
7342,-79.9476103954,40.4403363792
7343,-79.947611849,40.4403373995
7344,-79.9476133026,40.4403384199
7345,-79.9476147562,40.4403394402
7346,-79.9476162097,40.4403404606
7347,-79.9476176633,40.4403414809
7348,-79.9476191169,40.4403425013
7349,-79.9476205705,40.4403435217
7350,-79.947622024,40.440344542
7351,-79.9476234776,40.4403455624
7352,-79.9476249312,40.4403465827
7353,-79.9476263848,40.4403476031
7354,-79.9476278383,40.4403486234
7355,-79.9476292919,40.4403496438
7356,-79.9476307455,40.4403506641
7357,-79.947632199,40.4403516845
7358,-79.9476336526,40.4403527048
7359,-79.9476351062,40.4403537252
7360,-79.9476365598,40.4403547455
7361,-79.9476380133,40.4403557659
7362,-79.9476394669,40.4403567862
7363,-79.9476409205,40.4403578066
7364,-79.9476423741,40.4403588269
7365,-79.9476438276,40.4403598473
7366,-79.9476452812,40.4403608676
7367,-79.9476467348,40.440361888
7368,-79.9476481884,40.4403629083
7369,-79.9476496419,40.4403639287
7370,-79.9476510955,40.440364949
7371,-79.9476525491,40.4403659694
7372,-79.9476540027,40.4403669897
7373,-79.9476554562,40.4403680101
7374,-79.9476569098,40.4403690304
7375,-79.9476583634,40.4403700508
7376,-79.947659817,40.4403710711
7377,-79.9476612705,40.4403720915
7378,-79.9476627241,40.4403731118
7379,-79.9476641777,40.4403741322
7380,-79.9476656313,40.4403751525
7381,-79.9476670848,40.4403761729
7382,-79.9476685384,40.4403771932
7383,-79.947669992,40.4403782136
7384,-79.9476714205,40.4403791966
7385,-79.9476728393,40.4403801651
7386,-79.9476742581,40.4403811336
7387,-79.9476756769,40.4403821021
7388,-79.9476770957,40.4403830705
7389,-79.9476785145,40.440384039
7390,-79.9476799333,40.4403850075
7391,-79.9476813521,40.440385976
7392,-79.9476827709,40.4403869445
7393,-79.9476841897,40.4403879129
7394,-79.9476856085,40.4403888814
7395,-79.9476870273,40.4403898499
7396,-79.9476884461,40.4403908184
7397,-79.9476898649,40.4403917868
7398,-79.9476912837,40.4403927553
7399,-79.9476927025,40.4403937238
7400,-79.9476941213,40.4403946923
7401,-79.9476955401,40.4403956608
7402,-79.9476969589,40.4403966292
7403,-79.9476983777,40.4403975977
7404,-79.9476997965,40.4403985662
7405,-79.9477012153,40.4403995347
7406,-79.9477026341,40.4404005032
7407,-79.9477040529,40.4404014716
7408,-79.9477054717,40.4404024401
7409,-79.9477068905,40.4404034086
7410,-79.9477083093,40.4404043771
7411,-79.9477097281,40.4404053455
7412,-79.9477111469,40.440406314
7413,-79.9477125657,40.4404072825
7414,-79.9477139845,40.440408251
7415,-79.9477154033,40.4404092195
7416,-79.9477168221,40.4404101879
7417,-79.9477182409,40.4404111564
7418,-79.9477196597,40.4404121249
7419,-79.9477210785,40.4404130934
7420,-79.9477224973,40.4404140618
7421,-79.9477239161,40.4404150303
7422,-79.9477253349,40.4404159988
7423,-79.9477267537,40.4404169673
7424,-79.9477281725,40.4404179358
7425,-79.9477295913,40.4404189042
7426,-79.9477310101,40.4404198727
7427,-79.9477324289,40.4404208412
7428,-79.9477338477,40.4404218097
7429,-79.9477352665,40.4404227782
7430,-79.9477366853,40.4404237466
7431,-79.9477381041,40.4404247151
7432,-79.9477395229,40.4404256836
7433,-79.9477409417,40.4404266521
7434,-79.9477423605,40.4404276205
7435,-79.9477437793,40.440428589
7436,-79.9477451981,40.4404295575
7437,-79.9477466169,40.440430526
7438,-79.9477480357,40.4404314945
7439,-79.9477494545,40.4404324629
7440,-79.9477508733,40.4404334314
7441,-79.9477522921,40.4404343999
7442,-79.9477537109,40.4404353684
7443,-79.9477551297,40.4404363369
7444,-79.9477565485,40.4404373053
7445,-79.9477579673,40.4404382738
7446,-79.9477593861,40.4404392423
7447,-79.9477608049,40.4404402108
7448,-79.9477622237,40.4404411792
7449,-79.9477636425,40.4404421477
7450,-79.9477650613,40.4404431162
7451,-79.9477664801,40.4404440847
7452,-79.9477678989,40.4404450532
7453,-79.9477693177,40.4404460216
7454,-79.9477707365,40.4404469901
7455,-79.9477721553,40.4404479586
7456,-79.9477735741,40.4404489271
7457,-79.9477749929,40.4404498955
7458,-79.9477764117,40.440450864
7459,-79.9477778305,40.4404518325
7460,-79.9477792493,40.440452801
7461,-79.9477806681,40.4404537695
7462,-79.9477820869,40.4404547379
7463,-79.9477835057,40.4404557064
7464,-79.9477849245,40.4404566749
7465,-79.9477863433,40.4404576434
7466,-79.9477877621,40.4404586119
7467,-79.9477891809,40.4404595803
7468,-79.9477905997,40.4404605488
7469,-79.9477920185,40.4404615173
7470,-79.9477934373,40.4404624858
7471,-79.9477948561,40.4404634542
7472,-79.9477962749,40.4404644227
7473,-79.9477976937,40.4404653912
7474,-79.9477991125,40.4404663597
7475,-79.9478005313,40.4404673282
7476,-79.9478019501,40.4404682966
7477,-79.947803369,40.4404692651
7478,-79.9478047878,40.4404702336
7479,-79.9478062066,40.4404712021
7480,-79.9478076254,40.4404721706
7481,-79.9478090442,40.440473139
7482,-79.947810463,40.4404741075
7483,-79.9478118818,40.440475076
7484,-79.9478133006,40.4404760445
7485,-79.9478147194,40.4404770129
7486,-79.9478161382,40.4404779814
7487,-79.947817557,40.4404789499
7488,-79.9478189758,40.4404799184
7489,-79.9478203946,40.4404808869
7490,-79.9478218134,40.4404818553
7491,-79.9478232322,40.4404828238
7492,-79.947824651,40.4404837923
7493,-79.9478260698,40.4404847608
7494,-79.9478274886,40.4404857293
7495,-79.9478289074,40.4404866977
7496,-79.9478303262,40.4404876662
7497,-79.947831745,40.4404886347
7498,-79.9478331638,40.4404896032
7499,-79.9478345826,40.4404905716
7500,-79.9478360014,40.4404915401
7501,-79.9478374202,40.4404925086
7502,-79.947838839,40.4404934771
7503,-79.9478402578,40.4404944456
7504,-79.9478416766,40.440495414
7505,-79.9478430954,40.4404963825
7506,-79.9478445142,40.440497351
7507,-79.947845933,40.4404983195
7508,-79.9478473518,40.4404992879
7509,-79.9478487706,40.4405002564
7510,-79.9478501894,40.4405012249
7511,-79.9478516082,40.4405021934
7512,-79.947853027,40.4405031619
7513,-79.9478544458,40.4405041303
7514,-79.9478558646,40.4405050988
7515,-79.9478572834,40.4405060673
7516,-79.9478587022,40.4405070358
7517,-79.947860121,40.4405080043
7518,-79.9478615398,40.4405089727
7519,-79.9478629586,40.4405099412
7520,-79.9478643774,40.4405109097
7521,-79.9478657962,40.4405118782
7522,-79.947867215,40.4405128466
7523,-79.9478686338,40.4405138151
7524,-79.9478700526,40.4405147836
7525,-79.9478714714,40.4405157521
7526,-79.9478728902,40.4405167206
7527,-79.947874309,40.440517689
7528,-79.9478757278,40.4405186575
7529,-79.9478771466,40.440519626
7530,-79.9478785654,40.4405205945
7531,-79.9478799842,40.440521563
7532,-79.947881403,40.4405225314
7533,-79.9478828218,40.4405234999
7534,-79.9478842406,40.4405244684
7535,-79.9478856594,40.4405254369
7536,-79.9478870782,40.4405264053
7537,-79.9478884971,40.4405273738
7538,-79.9478899159,40.4405283423
7539,-79.9478913347,40.4405293108
7540,-79.9478927535,40.4405302793
7541,-79.9478941723,40.4405312477
7542,-79.9478955911,40.4405322162
7543,-79.9478970099,40.4405331847
7544,-79.9478984287,40.4405341532
7545,-79.9478998475,40.4405351217
7546,-79.9479012663,40.4405360901
7547,-79.9479026851,40.4405370586
7548,-79.9479041039,40.4405380271
7549,-79.9479055227,40.4405389956
7550,-79.9479069415,40.440539964
7551,-79.9479083603,40.4405409325
7552,-79.9479097791,40.440541901
7553,-79.9479111979,40.4405428695
7554,-79.9479126167,40.440543838
7555,-79.9479140355,40.4405448064
7556,-79.9479154543,40.4405457749
7557,-79.9479168731,40.4405467434
7558,-79.9479182919,40.4405477119
7559,-79.9479195832,40.4405486048
7560,-79.9479205613,40.4405493122
7561,-79.9479215395,40.4405500196
7562,-79.9479225177,40.440550727
7563,-79.9479234958,40.4405514344
7564,-79.947924474,40.4405521418
7565,-79.9479254522,40.4405528492
7566,-79.9479264303,40.4405535566
7567,-79.9479274085,40.440554264
7568,-79.9479283867,40.4405549714
7569,-79.9479293648,40.4405556788
7570,-79.947930343,40.4405563862
7571,-79.9479313212,40.4405570936
7572,-79.9479322993,40.440557801
7573,-79.9479332775,40.4405585085
7574,-79.9479342557,40.4405592159
7575,-79.9479352338,40.4405599233
7576,-79.947936212,40.4405606307
7577,-79.9479371902,40.4405613381
7578,-79.9479381683,40.4405620455
7579,-79.9479391465,40.4405627529
7580,-79.9479401247,40.4405634603
7581,-79.9479411029,40.4405641677
7582,-79.947942081,40.4405648751
7583,-79.9479430592,40.4405655825
7584,-79.9479440374,40.4405662899
7585,-79.9479450155,40.4405669973
7586,-79.9479459937,40.4405677047
7587,-79.9479469719,40.4405684121
7588,-79.94794795,40.4405691195
7589,-79.9479489282,40.4405698269
7590,-79.9479499064,40.4405705343
7591,-79.9479508845,40.4405712417
7592,-79.9479518627,40.4405719492
7593,-79.9479528409,40.4405726566
7594,-79.947953819,40.440573364
7595,-79.9479547972,40.4405740714
7596,-79.9479557754,40.4405747788
7597,-79.9479567535,40.4405754862
7598,-79.9479577317,40.4405761936
7599,-79.9479587099,40.440576901
7600,-79.9479596881,40.4405776084
7601,-79.9479606662,40.4405783158
7602,-79.9479616444,40.4405790232
7603,-79.9479626226,40.4405797306
7604,-79.9479636007,40.440580438
7605,-79.9479645789,40.4405811454
7606,-79.9479655571,40.4405818528
7607,-79.9479665352,40.4405825602
7608,-79.9479675134,40.4405832676
7609,-79.9479684916,40.440583975
7610,-79.9479694697,40.4405846824
7611,-79.9479704479,40.4405853899
7612,-79.9479714261,40.4405860973
7613,-79.9479724042,40.4405868047
7614,-79.9479733824,40.4405875121
7615,-79.9479743606,40.4405882195
7616,-79.9479753387,40.4405889269
7617,-79.9479763169,40.4405896343
7618,-79.9479772951,40.4405903417
7619,-79.9479782733,40.4405910491
7620,-79.9479792514,40.4405917565
7621,-79.9479802296,40.4405924639
7622,-79.9479812078,40.4405931713
7623,-79.9479821859,40.4405938787
7624,-79.9479831641,40.4405945861
7625,-79.9479841423,40.4405952935
7626,-79.9479851204,40.4405960009
7627,-79.9479860986,40.4405967083
7628,-79.9479870768,40.4405974157
7629,-79.9479880549,40.4405981232
7630,-79.9479890331,40.4405988306
7631,-79.9479900113,40.440599538
7632,-79.9479909894,40.4406002454
7633,-79.9479919676,40.4406009528
7634,-79.9479929458,40.4406016602
7635,-79.947993924,40.4406023676
7636,-79.9479949021,40.440603075
7637,-79.9479958803,40.4406037824
7638,-79.9479968585,40.4406044898
7639,-79.9479978366,40.4406051972
7640,-79.9479988148,40.4406059046
7641,-79.947999793,40.440606612
7642,-79.9480007711,40.4406073194
7643,-79.9480017493,40.4406080268
7644,-79.9480027275,40.4406087342
7645,-79.9480037056,40.4406094416
7646,-79.9480046838,40.440610149
7647,-79.948005662,40.4406108564
7648,-79.9480066401,40.4406115639
